smiles,dipole,homo_lumo,electrons,energy,mask_1,mask_2,mask_3,mask_4
Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCCN(C(=O)Nc5ccc(F)cc5F)C4)nc32)cc1,5.815,8.280999999999999,180.0,-60.03009,1,1,1,1
COc1ccccc1OCCN1C(=O)S/C(=C\c2ccco2)C1=O,3.906,7.164,124.0,-118.98835,1,1,1,1
CCCCCC1=C2CNC(C)(C(=O)OC)C=C2C(C)C1=O,0.45,8.721,116.0,-126.59635,1,1,1,1
O=c1c([N+](=O)[O-])cc(C(F)(F)F)cn1Cc1c(Cl)cccc1Cl,7.028,8.428,122.0,-176.75343,1,1,1,1
Cc1ccccc1OCCNC(=O)c1ccccc1Sc1ccccc1C#N,6.074,7.388999999999999,140.0,9.78266,1,1,1,1
COc1ccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)cc1,6.818,7.1209999999999996,150.0,4.96981,1,1,1,1
COc1ccc2[nH]cc(CCN(C)C)c2c1,3.286,7.938000000000001,86.0,-4.40686,1,1,1,1
COc1ccc2[nH]c(=O)c(CN(CCc3ccccc3)C(C)=O)cc2c1,7.268,7.545999999999999,134.0,-80.98439,1,1,1,1
CNc1nc(-c2cccnc2)nc2ccccc12,4.472,7.822000000000001,88.0,87.26739,1,1,1,1
NCCC(=O)NCCc1cnc[nH]1,6.163,9.77,72.0,-22.49083,1,1,1,1
CCOC(=O)COc1c(C=O)cc(Br)cc1OC,6.769,8.369,98.0,-167.75385,1,1,1,1
CCC(=O)Nc1ccc(C(=O)OCC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1,6.576,7.903,140.0,-135.26478,1,1,1,1
O=C(C/C=N/OCc1ccc(Cl)cc1Cl)c1ccc(Cl)cc1,3.306,9.038,114.0,-27.3631,1,1,1,1
CCc1ccccc1NC(=O)C1C(c2ccccc2)C1(Cl)Cl,5.435,8.682,114.0,-1.98555,1,1,1,1
Fc1nc(N2CCCC2)c(F)c(Oc2ccccc2Oc2c(F)c(F)nc(N3CCCC3)c2F)c1F,5.982,7.966999999999999,190.0,-239.49944,1,1,1,1
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1)OC,6.359,9.645,174.0,-105.39333,1,1,1,1
CN(C)c1ccc(-c2cc(Nc3ccc(F)cc3)ncn2)cc1,6.237,7.747999999999999,116.0,42.48553,1,1,1,1
O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,6.444,6.984,142.0,-20.95437,1,1,1,1
COc1ccc(N(CC(=O)N/N=C/c2cccs2)S(=O)(=O)c2ccc(OC)c(OC)c2)cc1,9.282,7.899000000000001,174.0,-126.4687,1,1,1,1
COc1ccc(Oc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)cc1,2.966,7.715000000000001,136.0,1.28508,1,1,1,1
CCCCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(CC)CC1,4.156,7.3740000000000006,160.0,-17.92179,1,1,1,1
Oc1c(Cl)cc(CN(Cc2cc(Cl)c(O)c(Cl)c2)C2CCCCC2)cc1Cl,5.922,8.535,146.0,-100.53308,1,1,1,1
CC(C)Oc1ccc(N2CC(C(=O)OCC(=O)NCc3ccccc3)CC2=O)cc1,5.944,8.402,158.0,-183.53445,1,1,1,1
CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)NCCc3ccc(OCC)c(OCC)c3)ccc21,5.78,7.216000000000001,184.0,-284.29644,1,1,1,1
CC(C)CNC(=O)CCCc1c[nH]c2ccccc12.O=C(O)C(=O)O,5.022,7.863999999999999,136.0,-186.9873,1,1,1,1
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCNCC4)nc32)c1,2.264,7.819999999999999,174.0,24.25149,1,1,1,1
CNCC/C=C\c1cccnc1,3.711,8.619,64.0,35.97166,1,1,1,1
CSc1ccc(C#N)cc1NC(=O)c1cccc(Cl)c1,6.151,7.817,100.0,29.69758,1,1,1,1
CC[C@@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@H]32,4.66,8.282,114.0,-0.32824,1,1,1,1
Cn1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc21,0.901,7.571,124.0,-61.12059,1,1,1,1
CCNC(=S)NNC(=O)CCn1c2ccccc2c2ccccc21,8.292,7.528,124.0,30.55976,1,1,1,1
C=CCSc1nnc(-c2cc3c(C(F)(F)F)nn(C)c3s2)n1C,3.809,7.497000000000001,122.0,-18.88407,1,1,1,1
C=CC[C@@H]1C=C[C@H](Oc2ccc(C)cc2)[C@H](COC(=O)NCc2cccc3ccccc23)O1,4.566,8.014,170.0,-82.81175,1,1,1,1
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1,5.895,7.550999999999999,162.0,-16.76018,1,1,1,1
Cc1ccc(CNC(=O)CN2C(=O)COc3ccc(C)cc32)cc1,3.426,8.51,124.0,-85.39661,1,1,1,1
CCC(C)[C@H](NC(=O)NC1CCN(Cc2ccccc2)CC1)C(=O)OC,4.196,8.884,144.0,-135.25536,1,1,1,1
C=CCN(CC=C)C(=O)C(=O)c1cc(C)n(-c2ccc([N+](=O)[O-])cc2)c1C,3.851,7.470000000000001,140.0,-8.44689,1,1,1,1
CCCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cc(OC)ccc3OC)C2C1,6.359,7.878,154.0,58.29911,1,1,1,1
C[C@@H](C(=O)NCc1ccc(S(C)(=O)=O)cc1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,5.418,9.171000000000001,200.0,-144.90192,1,1,1,1
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,6.17,8.079,126.0,68.68667,1,1,1,1
Clc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1,2.595,7.99,116.0,108.46836,1,1,1,1
O=C(Nc1ccc(Cl)cc1)N1CCc2[nH]c3ccccc3c2C1,6.897,8.244,116.0,18.53802,1,1,1,1
O=C1c2ccccc2C(=O)c2ccccc21,0.0,8.668,76.0,-13.19969,1,1,1,1
O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccccn3)C2)CC1,2.514,8.572000000000001,136.0,-34.30668,1,1,1,1
Nc1ccccc1,1.764,8.792,36.0,21.21781,1,1,1,1
COc1ccc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)cc1OC,5.962,7.9510000000000005,200.0,-70.07966,1,1,1,1
N#Cc1ccc(C(c2nnnn2C2CCCC2)N2CCC(Cc3ccccc3)CC2)cc1,5.763,7.975999999999999,164.0,134.48709,1,1,1,1
CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O,4.468,8.712,90.0,-82.16916,1,1,1,1
CN(Cc1ccco1)c1ccnc(-c2cccc(C#N)c2)n1,7.551,8.176,108.0,88.42776,1,1,1,1
C=CCSc1nn2c(=O)c3ccccc3nc2s1,2.039,7.548000000000001,90.0,67.32345,1,1,1,1
c1ccc2nc(CC[C@@H]3CCCCN3)ccc2c1,3.419,8.270000000000001,94.0,31.21405,1,1,1,1
N#Cc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1,5.992,8.025,124.0,140.40254,1,1,1,1
COc1ccc(-c2nc3cnc(OC)nc3n(Cc3cccs3)c2=O)cc1,1.461,7.484,136.0,1.27465,1,1,1,1
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,2.424,8.886999999999999,154.0,-130.62475,1,1,1,1
O=C(Nc1ncc2c(n1)-c1ccccc1CC2)c1ccc(Cl)cc1,3.977,8.303,118.0,36.91687,1,1,1,1
O=C(c1ccco1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,7.073,8.376000000000001,120.0,-15.99229,1,1,1,1
CCOC(=O)CSc1nnc(Cc2ccccc2)n1-c1cccc(Cl)c1,5.284,8.139000000000001,134.0,-8.46362,1,1,1,1
Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,9.246,8.511,76.0,25.14112,1,1,1,1
O=C(OC[C@@H](O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,5.203,7.7749999999999995,134.0,-109.50853,1,1,1,1
CS(=O)(=O)Nc1cccc(-c2nccc(NCc3ccccc3)n2)c1,6.144,8.065999999999999,128.0,1.48687,1,1,1,1
COc1ccc(-c2cc(-c3c(O)c(OC)c4occc4c3OC)[nH]n2)cc1OC,5.233,7.252000000000001,150.0,-112.35342,1,1,1,1
O=C(NCC1CCCO1)C(c1cccnc1)N(C(=O)Cc1cccs1)c1ccccc1,4.351,8.409,160.0,-47.79162,1,1,1,1
Oc1nc2cc(Cl)ccc2o1,1.99,8.728,56.0,-28.97267,1,1,1,1
Cc1cc(N(C)C)ccc1C[C@H](C)N,3.446,8.54,78.0,0.59689,1,1,1,1
O=c1c(-c2nnc(SCc3ccc(Cl)c(Cl)c3)o2)cccn1Cc1ccccc1,6.02,7.792999999999999,146.0,17.87418,1,1,1,1
CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C,5.563,9.394,118.0,-85.38804,1,1,1,1
Cc1ccc(-c2ncccc2OC(=O)C23CC4CC(CC(C4)C2)C3)cc1.Cl,4.125,8.542,142.0,-90.99109,1,1,1,1
Cn1cccc1C(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,3.786,8.675,132.0,17.10067,1,1,1,1
COCCNC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,2.452,9.573,166.0,-128.35073,1,1,1,1
Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NCc1ccccc1,8.382,8.117999999999999,160.0,67.37525,1,1,1,1
CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1,4.485,8.860999999999999,96.0,-142.34351,1,1,1,1
CCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,0.361,7.819000000000001,138.0,-48.39537,1,1,1,1
COc1cccc(Nc2ncc3nc(-c4cccs4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,4.749,7.141,158.0,-6.17663,1,1,1,1
Cn1c(SCC(=O)N/N=C/C=C\c2ccco2)nc2ccccc21,6.036,7.629,122.0,45.79073,1,1,1,1
CC(C)/N=C(N)\N=C(/N)Nc1ccc(Cl)cc1,4.641,8.666,92.0,30.77423,1,1,1,1
CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,3.51,8.727,142.0,-83.19269,1,1,1,1
NC(=O)/C(=C\c1ccncc1)c1cccc2ccccc12,4.968,8.213000000000001,102.0,40.29276,1,1,1,1
COc1ccc(C(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1,4.587,7.847999999999999,132.0,32.09231,1,1,1,1
COC(=O)c1sccc1NC(=O)CN(C)NS(=O)(=O)c1ccc(F)cc1,3.874,7.619000000000001,140.0,-192.77958,1,1,1,1
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,4.054,9.39,114.0,-89.56442,1,1,1,1
COc1cccc(Cn2c(=O)cnc3cnc(N4CCN(C)CC4)nc32)c1,5.277,7.869,140.0,11.53813,1,1,1,1
CN(C)C(CNC(=O)NC1CCCCC1)c1cccnc1,4.996,8.714,116.0,-36.33406,1,1,1,1
Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCN(C)CC2)c1C,1.166,7.625,152.0,13.14551,1,1,1,1
CN1C(=O)CC[C@H]1c1cccnc1,2.064,8.883,68.0,-15.80081,1,1,1,1
c1ccc(-c2ccc([C@@H](c3ccccc3)n3ccnc3)cc2)cc1,5.409,8.715,116.0,108.49919,1,1,1,1
Cc1ccc(NS(=O)(=O)c2ccccc2Cl)c2c1CC(C)(C)O2,8.284,7.7589999999999995,122.0,-105.73059,1,1,1,1
COc1ccccc1NCc1nnc(SCC(=O)N/N=C/c2ccco2)n1-c1ccc(Cl)cc1Cl,4.79,7.366000000000001,180.0,26.75715,1,1,1,1
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H]([C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@H]1O[C@@H]41,2.045,9.145,104.0,-8.64275,1,1,1,1
Cn1c(SCc2nnc(-c3ccc(F)cc3)o2)nnc1C1COc2ccccc2O1,9.122,7.791999999999999,152.0,0.98893,1,1,1,1
COc1ccccc1CNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12,7.477,7.649,146.0,58.38122,1,1,1,1
CCc1cccc2cc([C@H](O)CNC(C)(C)C)oc12,3.892,8.665000000000001,104.0,-72.12015,1,1,1,1
FC(F)OC(F)(F)[C@@H](F)Cl,3.173,11.333,62.0,-315.93054,1,1,1,1
Cc1cccc(C)c1NC(=O)CSc1nc(C)c(CC(=O)c2ccc(Br)cc2)c(C)c1C#N,3.8,7.845,168.0,-10.07859,1,1,1,1
COc1ccc(C=NC(CO)C(O)c2ccc([N+](=O)[O-])cc2)cc1,7.648,7.819000000000001,126.0,-72.23687,1,1,1,1
Br.Brc1ccc(C2=Nn3c(nnc3-c3cccnc3)SC2)s1,8.113,7.165,112.0,154.77702,1,1,1,1
Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)N3CC=C(c4ccccc4)CC3)ccc2n(C)c1=O,6.885,8.18,178.0,-161.77353,1,1,1,1
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,3.729,9.536,78.0,30.05195,1,1,1,1
c1ccc(C2(c3ccccc3)C[C@H]2C2=NCCN2)cc1,2.823,9.165,100.0,87.62049,1,1,1,1
CCN1C(=O)N[C@H](c2ccccc2)C1=O,2.241,9.54,78.0,-59.58509,1,1,1,1
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,3.002,8.662999999999998,112.0,45.38839,1,1,1,1
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,2.818,8.24,136.0,-80.94922,1,1,1,1
NC1=NC[C@@H]2c3ccccc3Cc3ccccc3N12,2.66,8.872,94.0,74.88667,1,1,1,1
N#Cc1ccc([C@H]2CCCc3cncn32)cc1,6.353,8.035,84.0,79.36863,1,1,1,1
Cc1cnc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)cn1,4.512,7.949999999999999,152.0,26.12815,1,1,1,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,5.166,8.6,132.0,10.44677,1,1,1,1
CC(C)OC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccccc1,3.871,7.882999999999999,128.0,-63.19428,1,1,1,1
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,3.842,9.684,144.0,-89.19175,1,1,1,1
COc1ccc(/C=N/Nc2snc(SC)c2C#N)cc1OC,6.707,7.176,114.0,53.39287,1,1,1,1
Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,4.295,9.307,90.0,-151.47517,1,1,1,1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,5.382,8.762,140.0,-114.3843,1,1,1,1
O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,5.747,8.499,124.0,-76.93176,1,1,1,1
Cc1ccc(OCCCn2c(=O)sc3ccccc32)cc1,4.14,8.045,108.0,-44.40675,1,1,1,1
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,4.287,10.327,152.0,-315.95295,1,1,1,1
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,3.536,7.867,118.0,68.72003,1,1,1,1
FC(F)O[C@@H](Cl)C(F)(F)F,2.038,11.294,62.0,-318.65479,1,1,1,1
COc1ccc(/C=C/C(=O)NCC(=O)N/N=C/c2cc(Br)ccc2OC)cc1,8.253,7.8420000000000005,146.0,-62.8478,1,1,1,1
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,3.718,8.42,90.0,-158.19586,1,1,1,1
COc1ccc(/C=C/C(=O)Oc2cccc(/C=N/NC(=O)COc3c(C)cccc3C)c2)cc1,6.442,8.036,174.0,-89.62821,1,1,1,1
CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,2.954,8.593,122.0,-76.48313,1,1,1,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,4.263,9.744,128.0,-34.30742,1,1,1,1
CCn1c(SC)nnc1C1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,9.934,8.142,142.0,-60.55243,1,1,1,1
CC(C)Cn1cnc2c(N)nc3ccccc3c21,4.62,7.8469999999999995,92.0,52.84236,1,1,1,1
Clc1cccc([C@H](c2ccc3nc[nH]c3c2)n2ccnc2)c1,3.146,8.52,108.0,105.85857,1,1,1,1
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,3.021,7.907000000000001,142.0,19.36235,1,1,1,1
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],2.188,9.695,90.0,-126.66185,1,1,1,1
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,1.709,9.509,82.0,-105.071,1,1,1,1
Cn1ccnc1S,3.653,7.868,38.0,32.63001,1,1,1,1
CCSc1nnc(C(N)Cc2ccccc2)o1.Cl,2.706,8.364,98.0,-0.90309,1,1,1,1
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.889,8.454999999999998,136.0,-146.27254,1,1,1,1
CC(=O)Nc1ccc(OCC(O)Cn2cnc3ccccc32)cc1,9.162,8.481,124.0,-59.09398,1,1,1,1
CCN1C(=O)[C@H]2CC[C@H]3/C(=N\OCc4ccccc4)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C1=O,3.797,9.511,150.0,-169.16806,1,1,1,1
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,2.459,8.472999999999999,110.0,-35.13451,1,1,1,1
COC1=CC(=O)O[C@H]1[C@H](O)c1ccccc1Cl,3.414,9.401,90.0,-131.82764,1,1,1,1
NN=O,3.305,10.547,18.0,2.89792,1,1,1,1
O=C(CCC1CCCCC1)Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2,9.463,8.418,150.0,-116.88795,1,1,1,1
COCCNC(=O)COC(=O)/C=C/c1cnc2ccccc2n1,3.717,7.821999999999999,120.0,-90.71946,1,1,1,1
CO/N=C\C1=CCCN(C)C1,1.872,9.098,62.0,10.39696,1,1,1,1
O=[P@]1(N(CCCl)CCCl)NCCCO1,2.437,9.296999999999999,84.0,-155.99531,1,1,1,1
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@@H]1C[C@H]3O,2.442,10.9,160.0,-252.7317,1,1,1,1
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,5.696,7.853,108.0,-141.98124,1,1,1,1
CCc1ccc(NCCC(=O)c2ccc(Cl)cc2)cc1,2.396,7.0569999999999995,104.0,-14.46463,1,1,1,1
COc1ccc2nc(C)cc(SCC(=O)NNC(=O)COc3ccccc3)c2c1,1.507,7.635,150.0,-78.67303,1,1,1,1
COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,5.232,8.128,148.0,-71.04822,1,1,1,1
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,5.869,8.392999999999999,110.0,-41.21362,1,1,1,1
CC(C)[C@H](N)c1nnc(SC/C=C/c2ccccc2)o1.Cl,6.234,7.307999999999999,114.0,62.18388,1,1,1,1
COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)cc1CN1CCN(c2ccc(F)cc2)CC1,7.987,8.052999999999999,180.0,22.40746,1,1,1,1
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1.925,10.565,86.0,-78.97151,1,1,1,1
COc1ccc(CNc2nc(-c3cccc(C#N)c3)nc3ccccc23)c(OC)c1,3.59,7.7250000000000005,148.0,51.7673,1,1,1,1
O=[N+]([O-])c1cncn1CCN1CCOCC1,4.53,8.17,88.0,-6.74261,1,1,1,1
NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,3.541,9.161,112.0,-159.57022,1,1,1,1
C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.383,9.253,96.0,-86.23599,1,1,1,1
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,2.658,8.552999999999999,110.0,-70.06032,1,1,1,1
CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2cc(Cl)ccc2Cl)c1=S,8.022,7.463000000000001,140.0,19.54889,1,1,1,1
O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,7.032,8.554,136.0,-35.50361,1,1,1,1
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,2.48,8.512,110.0,-117.24493,1,1,1,1
CCCn1c(-c2cc(OC)c(OC)c(OC)c2)nc2nc3ccccc3nc21,3.188,7.3740000000000006,144.0,1.25559,1,1,1,1
CN1CCN2c3ccccc3Cc3cccnc3[C@@H]2C1,1.675,8.267999999999999,102.0,65.63337,1,1,1,1
CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,1.986,10.496,90.0,-162.63149,1,1,1,1
O=S(=O)(NC1CCN(Cc2ccccc2)CC1)c1cccc2cccnc12,6.546,7.212,140.0,-6.63952,1,1,1,1
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,5.186,8.234,102.0,-197.36374,1,1,1,1
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.465,8.648,142.0,93.70045,1,1,1,1
COc1ccc(-c2ccc3c(n2)CCCN3C[C@H](O)CN2CCCc3nc(-c4ccc(Br)cc4)ccc32)cc1,4.349,7.642999999999999,200.0,21.91879,1,1,1,1
CN(CC(=O)Nc1cccc2c1CCCC2)S(=O)(=O)c1ccc(Br)cc1,1.167,7.8389999999999995,138.0,-91.22254,1,1,1,1
CN(Cc1ccco1)c1ncncc1-c1cccc(NS(C)(=O)=O)c1,1.773,8.271999999999998,130.0,-30.55779,1,1,1,1
CCC(C)N1C(=O)C2C(C(=O)Nc3cccc(OC)c3)C3C=CC2(O3)C1C(=O)NC1CCCCC1C,0.794,8.792,194.0,-178.89509,1,1,1,1
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,8.645,7.932,142.0,-320.1034,1,1,1,1
Cc1c(-c2cnccn2)ssc1=S,2.773,6.281000000000001,66.0,88.1449,1,1,1,1
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,2.51,10.416,116.0,-117.33024,1,1,1,1
O[C@H](CN1CCN(c2cccc(Cl)c2)CC1)C(c1ccccc1)c1ccccc1,1.263,8.295,150.0,9.83244,1,1,1,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc2c1OCO2,6.625,8.138,138.0,-208.38519,1,1,1,1
Cc1ccc(Cl)c(OC[C@@H](O)CNC(C)(C)C)c1,1.573,8.914,102.0,-101.66587,1,1,1,1
COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3ccc4ccccc4c3)CC2)C1=O,4.307,8.254000000000001,170.0,-47.08515,1,1,1,1
CCCC[C@H](CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NC[C@@H](CC)CCCC,2.624,9.699,210.0,-45.00255,1,1,1,1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,2.151,8.597999999999999,154.0,1.38561,1,1,1,1
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,2.628,8.109,124.0,29.11973,1,1,1,1
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,5.373,8.593,122.0,-12.55744,1,1,1,1
C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,7.324,8.429,154.0,-136.44125,1,1,1,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.674,10.283,128.0,-125.90042,1,1,1,1
C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,5.085,8.073,122.0,-33.88369,1,1,1,1
CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC,2.657,7.885999999999999,112.0,-320.21632,1,1,1,1
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,3.223,8.078,128.0,-52.50198,1,1,1,1
COc1ccc(C(=O)Nc2ccccc2CC[C@H]2CCCCN2C)cc1,4.921,8.234,138.0,-51.44113,1,1,1,1
CCCS(=O)(=O)N1CCCC(C(=O)NCCCN(Cc2ccccc2)C(C)C)C1,3.187,9.020999999999999,164.0,-147.38502,1,1,1,1
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,8.218,8.115,152.0,-202.84266,1,1,1,1
COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,6.761,7.512999999999999,154.0,-84.17002,1,1,1,1
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@@H]2O5,3.13,8.743,186.0,-103.13662,1,1,1,1
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,2.028,9.294,122.0,-72.18163,1,1,1,1
CC(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,4.698,9.706999999999999,126.0,-154.4197,1,1,1,1
CC[C@@]1(c2ccncc2)CCC(=O)NC1=O,4.012,9.972000000000001,84.0,-72.4677,1,1,1,1
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,0.523,11.309,96.0,-4.73539,1,1,1,1
O=C(NCCc1c[nH]c2ccccc12)C1CCN(c2nnc(N3CCCC3=O)s2)CC1,3.382,7.274,162.0,-12.11196,1,1,1,1
CCCn1nc(C(=O)NCC(C)(C)N2CCOCC2)c2ccccc2c1=O,2.712,7.861,146.0,-83.01146,1,1,1,1
Cc1c(F)c(N2CCN[C@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,6.858,7.91,138.0,-111.99933,1,1,1,1
C[C@@H]1CO[C@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,2.068,8.648,124.0,-47.81947,1,1,1,1
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,5.412,8.804,96.0,-129.48035,1,1,1,1
